school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3,performance,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other
0,0,17,1,0,1,4,4,1,3,0,0,1,1,1,1,1,1,0,5,4,4,1,3,4,7,9,Low,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,17,1,0,1,4,4,2,3,0,0,1,1,0,0,1,1,1,4,3,3,1,2,4,4,14,Medium,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,18,1,1,1,2,2,1,4,0,0,1,0,1,1,1,1,0,4,5,5,2,4,5,2,8,Low,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,17,0,0,1,2,4,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,7,14,Medium,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,18,1,0,1,3,3,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,0,0,Low,False,False,True,False,False,False,True,False,True,False,False,True,False
0,0,18,1,1,1,2,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,0,Low,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0,18,0,0,1,2,2,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,0,0,Low,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,17,1,0,1,3,4,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,16,15,High,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0,19,0,0,0,3,1,1,3,1,0,0,1,0,1,1,0,0,5,4,3,1,2,5,12,13,Medium,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,17,1,0,1,3,2,1,2,0,0,1,1,0,1,1,1,1,4,3,2,2,3,2,0,0,Low,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,18,1,1,1,3,3,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,7,17,High,False,False,True,False,False,False,True,False,True,False,False,True,False
0,0,17,0,0,0,3,2,1,2,0,0,1,1,0,1,1,1,0,4,3,3,2,3,2,4,10,Medium,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,19,1,0,1,2,1,1,3,1,0,0,1,1,1,1,1,1,4,3,4,1,3,3,4,11,Medium,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1,18,1,0,1,4,4,1,2,1,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,0,Low,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1,18,1,1,1,3,4,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,11,15,High,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0,17,1,0,0,2,2,1,2,1,0,1,0,0,1,1,1,1,3,3,1,1,2,4,0,0,Low,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,18,1,0,1,2,3,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,4,10,Medium,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,18,1,0,1,3,2,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,7,14,Medium,False,True,False,False,False,False,True,False,False,True,False,True,False
0,1,18,0,0,1,4,3,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,High,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,18,1,0,1,4,3,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,9,Low,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,17,1,0,1,4,3,1,3,0,0,1,1,1,1,1,1,1,4,4,3,1,3,4,0,15,High,True,False,False,False,False,True,False,False,False,False,True,True,False
1,1,18,0,0,1,3,2,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,13,Medium,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,19,0,0,1,1,1,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,Low,False,True,False,False,False,False,True,False,True,False,False,False,True
1,1,17,1,0,1,3,3,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,Medium,True,False,False,False,False,True,False,False,False,False,False,True,False
1,1,18,1,1,1,1,3,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,Low,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,19,0,0,1,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,Low,False,True,False,False,False,True,False,False,True,False,False,False,True
1,1,17,0,0,1,4,3,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,11,Medium,False,False,True,False,False,True,False,False,True,False,False,True,False
1,0,18,1,0,1,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,9,Low,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,17,0,0,1,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,4,13,Medium,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0,17,1,1,0,3,2,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,2,11,Medium,False,False,True,False,False,True,False,False,False,False,True,True,False
1,1,18,1,1,1,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,Medium,False,True,False,False,False,False,True,False,True,False,False,False,False
1,0,18,1,1,1,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,16,High,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,18,0,1,0,1,4,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,13,Medium,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,18,0,1,1,1,1,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,12,Medium,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,18,1,0,1,3,3,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,0,10,Medium,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0,17,1,1,1,4,4,1,2,0,0,1,1,1,1,1,1,1,2,3,4,1,1,1,0,15,High,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,17,0,0,1,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,12,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,18,0,0,1,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,Medium,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,18,1,1,1,4,4,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,Medium,False,False,False,True,False,False,True,False,False,True,False,True,False
1,0,17,0,0,1,1,1,3,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,1,0,0,Low,False,True,False,False,False,False,True,False,False,False,True,True,False
1,0,18,1,0,1,2,3,2,1,0,0,1,1,0,1,1,1,1,5,2,3,1,2,4,0,10,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,18,0,0,1,4,4,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10,11,Medium,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,19,1,1,1,3,2,2,2,2,0,0,0,1,1,1,0,1,3,2,2,1,1,3,4,9,Low,False,False,True,False,False,False,True,False,True,False,False,False,True
1,1,18,0,1,1,1,2,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,12,Medium,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,17,1,0,1,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,11,Medium,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,17,0,0,1,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,5,Low,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,18,0,1,1,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19,High,False,True,False,False,False,True,False,False,False,False,True,True,False
1,0,18,0,0,1,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,10,Medium,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,20,1,0,1,4,2,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,15,High,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,18,0,1,1,4,4,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,10,Medium,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,18,1,0,1,3,3,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,15,High,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,17,0,0,1,3,1,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,10,Medium,False,False,False,False,False,True,False,False,False,False,True,True,False
1,1,18,1,0,1,4,4,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,14,Medium,False,False,False,True,False,False,False,True,True,False,False,False,False
1,1,18,0,0,1,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,Low,False,True,False,False,False,True,False,False,False,True,False,True,False
1,1,17,1,0,1,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,10,Medium,False,True,False,False,False,False,True,False,True,False,False,False,False
1,1,19,0,0,1,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,0,Low,False,True,False,False,False,False,True,False,False,True,False,True,False
1,1,18,0,0,1,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,5,Low,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,18,0,0,1,2,2,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,10,Medium,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,18,0,0,1,4,4,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,6,Low,False,False,False,True,False,False,False,False,False,False,True,True,False
1,0,19,0,0,1,2,3,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,0,Low,False,False,True,False,False,True,False,False,False,False,False,True,False
1,0,18,1,1,1,3,1,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,8,Low,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,18,1,0,1,1,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,0,Low,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,20,1,1,0,2,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,Low,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1,17,1,1,1,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,16,High,False,False,True,False,False,False,True,False,False,False,False,True,False
1,1,21,0,0,1,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,7,Low,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1,18,0,1,1,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,10,Medium,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,19,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,9,Low,False,True,False,False,False,False,False,False,False,False,False,False,False
